season,round,race_name,driver_id,stop,lap,time,duration_s,is_red_flag_hold
2025,23,Qatar Grand Prix,hamilton,1,7,19:14:11,32.166,False
2025,23,Qatar Grand Prix,tsunoda,1,7,19:14:13,29.188,False
2025,23,Qatar Grand Prix,albon,1,7,19:14:14,28.89,False
2025,23,Qatar Grand Prix,bortoleto,1,7,19:14:16,28.471,False
2025,23,Qatar Grand Prix,stroll,1,7,19:14:17,28.124,False
2025,23,Qatar Grand Prix,colapinto,1,7,19:14:17,29.538,False
2025,23,Qatar Grand Prix,gasly,1,7,19:14:40,31.343,False
2025,23,Qatar Grand Prix,ocon,1,8,19:16:16,34.006,False
2025,23,Qatar Grand Prix,ocon,2,9,19:18:56,34.54,False
2025,23,Qatar Grand Prix,piastri,1,24,19:40:58,29.047,False
2025,23,Qatar Grand Prix,stroll,2,24,19:41:37,28.064,False
2025,23,Qatar Grand Prix,norris,1,25,19:42:27,27.938,False
2025,23,Qatar Grand Prix,max_verstappen,2,32,19:52:29,28.168,False
2025,23,Qatar Grand Prix,sainz,2,32,19:52:47,28.181,False
2025,23,Qatar Grand Prix,antonelli,2,32,19:52:51,28.544,False
2025,23,Qatar Grand Prix,alonso,2,32,19:52:57,28.935,False
2025,23,Qatar Grand Prix,hadjar,2,32,19:53:01,27.931,False
2025,23,Qatar Grand Prix,russell,2,32,19:53:03,29.077,False
2025,23,Qatar Grand Prix,leclerc,2,32,19:53:06,28.999,False
2025,23,Qatar Grand Prix,bearman,2,32,19:53:08,45.232,False
2025,23,Qatar Grand Prix,lawson,2,32,19:53:09,28.078,False
2025,23,Qatar Grand Prix,tsunoda,2,32,19:53:11,28.33,False
2025,23,Qatar Grand Prix,albon,2,32,19:53:12,29.457,False
2025,23,Qatar Grand Prix,hamilton,2,32,19:53:13,28.541,False
2025,23,Qatar Grand Prix,bortoleto,2,32,19:53:16,28.234,False
2025,23,Qatar Grand Prix,colapinto,2,32,19:53:17,28.942,False
2025,23,Qatar Grand Prix,gasly,2,32,19:53:23,30.559,False
2025,23,Qatar Grand Prix,ocon,3,34,19:56:13,30.469,False
2025,23,Qatar Grand Prix,bearman,3,40,20:05:15,37.513,False
2025,23,Qatar Grand Prix,piastri,2,42,20:06:54,27.853,False
2025,23,Qatar Grand Prix,norris,2,44,20:09:51,28.243,False
2025,23,Qatar Grand Prix,stroll,3,49,20:17:51,35.671,False
2025,24,Abu Dhabi Grand Prix,hulkenberg,1,7,17:14:13,21.619,False
2025,24,Abu Dhabi Grand Prix,hamilton,1,8,17:15:40,21.601,False
2025,24,Abu Dhabi Grand Prix,albon,1,8,17:15:41,21.551,False
2025,24,Abu Dhabi Grand Prix,gasly,1,13,17:23:21,22.585,False
2025,24,Abu Dhabi Grand Prix,russell,1,14,17:24:34,21.979,False
2025,24,Abu Dhabi Grand Prix,hadjar,1,14,17:24:41,21.932,False
2025,24,Abu Dhabi Grand Prix,bearman,1,14,17:24:45,22.263,False
2025,24,Abu Dhabi Grand Prix,bortoleto,1,15,17:26:07,22.121,False
2025,24,Abu Dhabi Grand Prix,colapinto,1,15,17:26:25,21.953,False
2025,24,Abu Dhabi Grand Prix,norris,1,16,17:27:28,21.323,False
2025,24,Abu Dhabi Grand Prix,leclerc,1,16,17:27:30,21.692,False
2025,24,Abu Dhabi Grand Prix,alonso,1,16,17:27:35,23.267,False
2025,24,Abu Dhabi Grand Prix,sainz,1,18,17:30:51,21.799,False
2025,24,Abu Dhabi Grand Prix,ocon,1,19,17:32:16,22.254,False
2025,24,Abu Dhabi Grand Prix,lawson,1,21,17:35:27,28.369,False
2025,24,Abu Dhabi Grand Prix,max_verstappen,1,23,17:37:49,21.703,False
2025,24,Abu Dhabi Grand Prix,hamilton,2,31,17:50:26,21.417,False
2025,24,Abu Dhabi Grand Prix,tsunoda,1,32,17:51:52,27.041,False
2025,24,Abu Dhabi Grand Prix,antonelli,1,32,17:52:04,22.155,False
2025,24,Abu Dhabi Grand Prix,albon,2,33,17:53:36,21.495,False
2025,24,Abu Dhabi Grand Prix,leclerc,2,39,18:01:53,20.902,False
2025,24,Abu Dhabi Grand Prix,norris,2,40,18:03:15,21.407,False
2025,24,Abu Dhabi Grand Prix,gasly,2,40,18:04:14,22.234,False
2025,24,Abu Dhabi Grand Prix,colapinto,2,40,18:04:20,22.955,False
2025,24,Abu Dhabi Grand Prix,piastri,1,41,18:04:39,21.565,False
2025,24,Abu Dhabi Grand Prix,stroll,1,42,18:06:56,21.535,False
2025,24,Abu Dhabi Grand Prix,hulkenberg,2,42,18:07:04,21.468,False
2026,1,Australian Grand Prix,colapinto,1,9,15:16:40,27.733,False
2026,1,Australian Grand Prix,norris,1,11,15:19:21,18.266,False
2026,1,Australian Grand Prix,ocon,1,11,15:19:26,18.57,False
2026,1,Australian Grand Prix,gasly,1,11,15:19:27,18.672,False
2026,1,Australian Grand Prix,sainz,1,11,15:19:35,19.859,False
2026,1,Australian Grand Prix,lawson,1,11,15:19:42,19.112,False
2026,1,Australian Grand Prix,alonso,1,11,15:19:50,25.895,False
2026,1,Australian Grand Prix,stroll,1,11,15:20:00,36.686,False
2026,1,Australian Grand Prix,russell,1,12,15:20:57,17.794,False
2026,1,Australian Grand Prix,antonelli,1,12,15:20:59,20.985,False
2026,1,Australian Grand Prix,albon,1,12,15:21:28,18.118,False
2026,1,Australian Grand Prix,bottas,1,12,15:22:42,30.387,False
2026,1,Australian Grand Prix,alonso,2,13,15:23:55,972.356,True
2026,1,Australian Grand Prix,arvid_lindblad,1,18,15:30:28,18.506,False
2026,1,Australian Grand Prix,max_verstappen,1,18,15:30:29,19.07,False
2026,1,Australian Grand Prix,bearman,1,18,15:30:30,18.774,False
2026,1,Australian Grand Prix,bortoleto,1,18,15:30:35,18.916,False
2026,1,Australian Grand Prix,perez,1,18,15:31:24,21.371,False
2026,1,Australian Grand Prix,leclerc,1,25,15:40:29,17.664,False
2026,1,Australian Grand Prix,stroll,2,26,15:43:52,33.182,False
2026,1,Australian Grand Prix,hamilton,1,28,15:44:45,17.741,False
2026,1,Australian Grand Prix,bortoleto,2,33,15:52:30,22.619,False
2026,1,Australian Grand Prix,albon,2,33,15:53:04,18.404,False
2026,1,Australian Grand Prix,sainz,2,33,15:53:09,25.939,False
2026,1,Australian Grand Prix,lawson,2,33,15:53:16,18.19,False
2026,1,Australian Grand Prix,norris,2,34,15:53:48,17.649,False
2026,1,Australian Grand Prix,stroll,3,34,15:56:24,1081.553,True
2026,1,Australian Grand Prix,stroll,4,39,16:21:43,22.469,False
2026,1,Australian Grand Prix,max_verstappen,2,41,16:03:37,18.078,False
2026,1,Australian Grand Prix,perez,2,43,16:08:53,18.951,False
2026,1,Australian Grand Prix,sainz,3,45,16:10:48,34.615,False
2026,1,Australian Grand Prix,colapinto,2,46,16:12:15,18.561,False
2026,2,Chinese Grand Prix,hadjar,1,1,15:06:01,23.062,False
2026,2,Chinese Grand Prix,lawson,1,9,15:19:07,22.721,False
2026,2,Chinese Grand Prix,max_verstappen,1,9,15:19:07,23.678,False
2026,2,Chinese Grand Prix,sainz,1,9,15:19:10,23.106,False
2026,2,Chinese Grand Prix,antonelli,1,10,15:20:25,23.005,False
2026,2,Chinese Grand Prix,russell,1,10,15:20:32,23.39,False
2026,2,Chinese Grand Prix,hamilton,1,10,15:20:33,22.433,False
2026,2,Chinese Grand Prix,leclerc,1,10,15:20:36,25.633,False
2026,2,Chinese Grand Prix,gasly,1,10,15:20:42,23.539,False
2026,2,Chinese Grand Prix,bearman,1,10,15:20:59,22.967,False
2026,2,Chinese Grand Prix,bottas,1,10,15:21:20,27.795,False
2026,2,Chinese Grand Prix,hadjar,2,10,15:21:40,25.748,False
2026,2,Chinese Grand Prix,perez,1,11,15:23:41,26.213,False
2026,2,Chinese Grand Prix,ocon,1,29,15:54:41,25.997,False
2026,2,Chinese Grand Prix,alonso,1,31,15:58:29,23.291,False
2026,2,Chinese Grand Prix,colapinto,1,32,15:59:34,23.195,False
2026,2,Chinese Grand Prix,hulkenberg,1,35,16:04:32,37.358,False
2026,2,Chinese Grand Prix,arvid_lindblad,1,42,16:16:19,23.29,False
2026,2,Chinese Grand Prix,ocon,2,46,16:23:06,47.067,False
2026,3,Japanese Grand Prix,norris,1,16,14:39:31,23.316,False
2026,3,Japanese Grand Prix,bearman,1,16,14:39:59,25.081,False
2026,3,Japanese Grand Prix,leclerc,1,17,14:41:04,22.992,False
2026,3,Japanese Grand Prix,colapinto,1,17,14:41:34,23.649,False
2026,3,Japanese Grand Prix,piastri,1,18,14:42:34,23.444,False
2026,3,Japanese Grand Prix,arvid_lindblad,1,18,14:43:08,26.335,False
2026,3,Japanese Grand Prix,ocon,1,19,14:44:42,24.629,False
2026,3,Japanese Grand Prix,hadjar,1,19,14:44:44,23.698,False
2026,3,Japanese Grand Prix,bottas,1,19,14:45:33,25.129,False
2026,3,Japanese Grand Prix,russell,1,21,14:47:19,22.937,False
2026,3,Japanese Grand Prix,perez,1,21,14:48:37,27.307,False
2026,3,Japanese Grand Prix,stroll,1,21,14:48:49,25.083,False
2026,3,Japanese Grand Prix,alonso,1,21,14:48:57,26.458,False
2026,3,Japanese Grand Prix,antonelli,1,22,14:49:12,23.288,False
2026,3,Japanese Grand Prix,hamilton,1,22,14:49:21,22.891,False
2026,3,Japanese Grand Prix,gasly,1,22,14:49:37,24.304,False
2026,3,Japanese Grand Prix,max_verstappen,1,22,14:49:41,24.49,False
2026,3,Japanese Grand Prix,lawson,1,22,14:50:03,24.165,False
2026,3,Japanese Grand Prix,bortoleto,1,22,14:50:04,24.63,False
2026,3,Japanese Grand Prix,sainz,1,22,14:50:11,24.396,False
2026,3,Japanese Grand Prix,albon,1,22,14:50:19,24.6,False
2026,3,Japanese Grand Prix,hulkenberg,1,23,14:52:12,23.999,False
2026,3,Japanese Grand Prix,alonso,2,23,14:53:15,24.014,False
2026,3,Japanese Grand Prix,stroll,2,24,14:54:49,23.501,False
2026,3,Japanese Grand Prix,albon,2,45,15:30:35,23.072,False
2026,3,Japanese Grand Prix,albon,3,46,15:32:32,24.103,False
2026,3,Japanese Grand Prix,albon,4,47,15:34:30,26.053,False
2026,3,Japanese Grand Prix,albon,5,48,15:36:29,32.736,False
2026,3,Japanese Grand Prix,albon,6,49,15:38:36,24.337,False
